Feature,SHAP_Value,Embedding_Value
Embedding_157,0.0052269315,0.029424377
Embedding_554,0.0051273825,0.046651296
Embedding_143,0.0041113,0.048723456
Embedding_639,-0.004066988,-0.063375436
Embedding_403,-0.0040600826,-0.02104137
Embedding_14,0.003876071,0.07967673
Embedding_189,-0.0037800865,-0.041625734
Embedding_484,0.0036796369,-0.052322015
Embedding_39,0.003568806,0.009345191
Embedding_147,0.0035320602,-0.064639024
Embedding_377,0.003494806,0.040850997
Embedding_71,-0.003485305,-0.06377173
Embedding_464,-0.0032926858,0.024637457
Embedding_126,0.0027658888,-0.0016954616
Embedding_122,0.0025854106,0.15657014
Embedding_308,0.002580495,0.038184565
Embedding_26,-0.0023861714,0.053401493
Embedding_381,-0.002107161,0.024294715
Embedding_541,-0.0020294196,0.0031621754
Embedding_656,-0.0018977723,0.008246962
Embedding_217,-0.0018247915,0.05476111
Embedding_629,0.00163615,0.008276939
Embedding_207,0.0016056161,0.051382296
Embedding_633,-0.0014895222,0.0804017
Embedding_588,-0.0014422,10.749666
Embedding_494,-0.0014273704,0.22351772
Embedding_626,-0.0012206992,0.011997484
Embedding_510,0.0010391724,-0.01886138
Embedding_49,-0.0010320926,0.0067249183
Embedding_550,0.0010191484,0.001254037
Embedding_6,0.0009884586,-0.026133455
Embedding_589,-0.0009454163,-0.029954255
Embedding_54,0.00082286244,-0.1203856
Embedding_466,0.0007560812,-0.0389568
Embedding_666,0.0007512163,0.005913645
Embedding_188,0.0007179228,0.011622146
Embedding_244,-0.00068351,0.01687089
Embedding_386,-0.0006805167,0.027671264
Embedding_641,0.0006082801,0.04862431
Embedding_587,-0.00053862546,0.058919962
Embedding_72,0.00050932396,0.06806057
Embedding_627,-0.00049417,0.06708821
Embedding_612,0.00046924973,-0.10141365
Embedding_506,0.00044733874,-0.03248277
Embedding_283,0.0003799481,0.020486824
Embedding_288,0.0003798175,0.009509504
Embedding_552,-0.00033449265,-0.05771388
Embedding_558,0.0002267002,-0.021889012
Embedding_526,-0.00015502487,0.011708319
Embedding_450,-0.00014883408,0.054185178
Embedding_5,-0.00010094701,-0.09867876
Embedding_352,-5.4951e-05,0.007852983
Embedding_12,0.0,0.013515158
Embedding_13,0.0,-0.04621551
Embedding_743,0.0,-0.0034674965
Embedding_4,0.0,0.025792763
Embedding_7,0.0,0.028017292
Embedding_175,0.0,-0.07108207
Embedding_176,0.0,-0.042387664
Embedding_178,0.0,-0.06728345
Embedding_179,0.0,-0.05043818
Embedding_180,0.0,0.038338613
Embedding_181,0.0,0.068843946
Embedding_182,0.0,-0.02928463
Embedding_184,0.0,-0.030398995
Embedding_186,0.0,0.00085873716
Embedding_190,0.0,0.04781347
Embedding_191,0.0,-0.053120397
Embedding_193,0.0,-0.02073156
Embedding_194,0.0,0.019942373
Embedding_195,0.0,0.121438414
Embedding_196,0.0,-0.0035737585
Embedding_197,0.0,-0.047842104
Embedding_198,0.0,-0.000864435
Embedding_199,0.0,-0.057718806
Embedding_200,0.0,0.09087722
Embedding_201,0.0,-0.053394042
Embedding_202,0.0,0.059851438
Embedding_203,0.0,-0.09146266
Embedding_204,0.0,0.013593148
Embedding_205,0.0,-0.038771532
Embedding_206,0.0,0.02967434
Embedding_208,0.0,0.042827867
Embedding_209,0.0,-0.036354404
Embedding_210,0.0,-0.042370655
Embedding_212,0.0,0.018030789
Embedding_213,0.0,0.11131695
Embedding_214,0.0,-0.010134706
Embedding_215,0.0,0.0007366431
Embedding_216,0.0,0.012505818
Embedding_218,0.0,-0.042732812
Embedding_219,0.0,-0.051094607
Embedding_220,0.0,0.04647143
Embedding_221,0.0,0.059078593
Embedding_222,0.0,0.014048659
Embedding_223,0.0,0.070957065
Embedding_112,0.0,-0.012505993
Embedding_115,0.0,-0.018504206
Embedding_117,0.0,0.020969482
Embedding_119,0.0,0.03212028
Embedding_120,0.0,-0.009381734
Embedding_121,0.0,0.12194681
Embedding_123,0.0,-0.032688506
Embedding_125,0.0,-0.04637438
Embedding_127,0.0,-0.046298884
Embedding_224,0.0,-0.0021528061
Embedding_226,0.0,0.019979443
Embedding_228,0.0,0.047094602
Embedding_229,0.0,-0.023797333
Embedding_230,0.0,-0.032912657
Embedding_231,0.0,0.06528285
Embedding_232,0.0,0.021928664
Embedding_234,0.0,0.07312551
Embedding_236,0.0,-0.022714429
Embedding_237,0.0,-0.019573264
Embedding_238,0.0,-0.03380181
Embedding_239,0.0,0.035856966
Embedding_240,0.0,-0.123029605
Embedding_242,0.0,0.01358977
Embedding_243,0.0,0.014844485
Embedding_249,0.0,0.07272596
Embedding_250,0.0,0.001381374
Embedding_251,0.0,0.009503673
Embedding_252,0.0,-0.0063026696
Embedding_254,0.0,0.049176052
Embedding_255,0.0,-0.011959642
Embedding_256,0.0,-0.10144417
Embedding_257,0.0,-0.019990198
Embedding_258,0.0,0.019011157
Embedding_259,0.0,-0.051529884
Embedding_260,0.0,0.0013215803
Embedding_261,0.0,-0.02966689
Embedding_263,0.0,-0.0053237975
Embedding_264,0.0,-0.077321224
Embedding_267,0.0,0.034342304
Embedding_268,0.0,-0.028468527
Embedding_269,0.0,-0.053402126
Embedding_270,0.0,-0.016148917
Embedding_271,0.0,-0.027346238
Embedding_96,0.0,-0.008469079
Embedding_97,0.0,-0.09053627
Embedding_98,0.0,-0.026731305
Embedding_99,0.0,-0.04442613
Embedding_101,0.0,-0.095014736
Embedding_102,0.0,0.07266094
Embedding_104,0.0,0.006511215
Embedding_105,0.0,-0.0038972646
Embedding_106,0.0,0.03250312
Embedding_108,0.0,0.018064866
Embedding_109,0.0,-0.017640851
Embedding_110,0.0,0.010816812
Embedding_111,0.0,0.0034785941
Embedding_272,0.0,-0.0077120475
Embedding_273,0.0,-0.04199776
Embedding_274,0.0,-0.0016999692
Embedding_275,0.0,0.050726146
Embedding_276,0.0,-0.0671491
Embedding_277,0.0,-0.012423046
Embedding_278,0.0,-0.057594292
Embedding_279,0.0,-0.05206828
Embedding_280,0.0,0.054427598
Embedding_281,0.0,-0.020676687
Embedding_282,0.0,-0.08204196
Embedding_284,0.0,-0.027620412
Embedding_285,0.0,0.016984414
Embedding_286,0.0,-0.06761744
Embedding_291,0.0,0.00922402
Embedding_292,0.0,-0.03632983
Embedding_293,0.0,0.022770733
Embedding_294,0.0,-0.060554877
Embedding_295,0.0,-0.012175523
Embedding_296,0.0,0.069219105
Embedding_297,0.0,0.032004684
Embedding_298,0.0,0.056365054
Embedding_299,0.0,0.019334354
Embedding_300,0.0,-0.02806703
Embedding_301,0.0,-0.105375685
Embedding_303,0.0,-0.02409814
Embedding_305,0.0,-0.06354446
Embedding_306,0.0,0.0076324623
Embedding_307,0.0,-0.019378804
Embedding_309,0.0,0.02214407
Embedding_310,0.0,-0.032873407
Embedding_311,0.0,-0.021167703
Embedding_312,0.0,-0.081472866
Embedding_314,0.0,0.04186815
Embedding_316,0.0,0.033423316
Embedding_317,0.0,-0.039769597
Embedding_318,0.0,0.026760232
Embedding_319,0.0,0.07206834
Embedding_320,0.0,0.043897092
Embedding_322,0.0,0.05650101
Embedding_323,0.0,-0.0073474497
Embedding_324,0.0,0.007068664
Embedding_326,0.0,0.009638622
Embedding_327,0.0,-0.018511973
Embedding_328,0.0,0.0040226057
Embedding_329,0.0,0.38391048
Embedding_331,0.0,0.009938886
Embedding_332,0.0,0.11093446
Embedding_333,0.0,-0.013585851
Embedding_334,0.0,0.10186769
Embedding_335,0.0,0.0022019371
Embedding_336,0.0,0.012597259
Embedding_337,0.0,0.046575036
Embedding_338,0.0,0.09479992
Embedding_339,0.0,0.04501257
Embedding_340,0.0,0.013621636
Embedding_342,0.0,-0.0013853163
Embedding_343,0.0,0.0017145574
Embedding_344,0.0,0.025637493
Embedding_345,0.0,0.0028227568
Embedding_346,0.0,-0.05352278
Embedding_347,0.0,-0.05824948
Embedding_348,0.0,-0.0076917354
Embedding_349,0.0,0.045258615
Embedding_350,0.0,-0.01990179
Embedding_80,0.0,0.076163635
Embedding_81,0.0,-0.051297113
Embedding_82,0.0,0.2932138
Embedding_84,0.0,0.015890026
Embedding_86,0.0,0.10560399
Embedding_87,0.0,0.0334473
Embedding_88,0.0,0.02765599
Embedding_90,0.0,0.013063848
Embedding_91,0.0,0.046522457
Embedding_92,0.0,-0.05369725
Embedding_93,0.0,0.014408994
Embedding_94,0.0,0.02319277
Embedding_354,0.0,0.010359528
Embedding_355,0.0,-0.009433784
Embedding_356,0.0,0.05963216
Embedding_357,0.0,0.016545044
Embedding_156,0.0,0.06533082
Embedding_158,0.0,-0.05248899
Embedding_159,0.0,0.01323935
Embedding_160,0.0,0.14238304
Embedding_161,0.0,0.010902856
Embedding_163,0.0,0.0143210925
Embedding_165,0.0,-0.0015409114
Embedding_166,0.0,-0.022510134
Embedding_167,0.0,0.019622857
Embedding_168,0.0,0.013670184
Embedding_170,0.0,0.017968679
Embedding_172,0.0,-0.0011348417
Embedding_173,0.0,-0.007351361
Embedding_174,0.0,-0.06517811
Embedding_359,0.0,0.032360796
Embedding_360,0.0,0.028402787
Embedding_361,0.0,0.023352582
Embedding_363,0.0,0.03817524
Embedding_368,0.0,0.016860643
Embedding_369,0.0,0.011405345
Embedding_370,0.0,0.04390865
Embedding_371,0.0,0.00603937
Embedding_372,0.0,0.014624091
Embedding_373,0.0,0.011429861
Embedding_374,0.0,0.05818162
Embedding_375,0.0,-0.02427245
Embedding_376,0.0,0.051095426
Embedding_379,0.0,0.06766324
Embedding_380,0.0,0.028921805
Embedding_382,0.0,-0.03969886
Embedding_383,0.0,-0.01730154
Embedding_384,0.0,0.037181847
Embedding_387,0.0,0.015214533
Embedding_388,0.0,0.068723686
Embedding_390,0.0,-0.06229849
Embedding_392,0.0,0.01064818
Embedding_393,0.0,-0.058616586
Embedding_394,0.0,0.10837926
Embedding_396,0.0,-0.004369783
Embedding_397,0.0,-0.18696815
Embedding_398,0.0,-0.020311402
Embedding_399,0.0,-0.077122964
Embedding_400,0.0,0.0022817813
Embedding_401,0.0,0.059937872
Embedding_402,0.0,-0.060560644
Embedding_404,0.0,0.032610197
Embedding_405,0.0,0.024801683
Embedding_406,0.0,-0.005513519
Embedding_407,0.0,-0.064606965
Embedding_408,0.0,-0.00043668598
Embedding_409,0.0,-0.018258944
Embedding_410,0.0,0.0060758963
Embedding_413,0.0,-0.011975177
Embedding_414,0.0,-0.022023693
Embedding_415,0.0,-0.028081983
Embedding_416,0.0,0.030607786
Embedding_417,0.0,-0.036463737
Embedding_418,0.0,0.0017781407
Embedding_421,0.0,0.03330072
Embedding_422,0.0,0.03212863
Embedding_425,0.0,-0.025594752
Embedding_426,0.0,0.023013227
Embedding_428,0.0,-0.04184124
Embedding_429,0.0,0.0024016537
Embedding_430,0.0,-0.046822958
Embedding_431,0.0,0.031288125
Embedding_64,0.0,0.016100034
Embedding_65,0.0,-0.03658384
Embedding_66,0.0,-0.023531903
Embedding_68,0.0,0.011628458
Embedding_69,0.0,0.014272874
Embedding_70,0.0,0.091994256
Embedding_73,0.0,-0.06622712
Embedding_75,0.0,0.026685212
Embedding_76,0.0,0.060669586
Embedding_77,0.0,0.4506002
Embedding_79,0.0,0.011664391
Embedding_432,0.0,0.007156456
Embedding_433,0.0,-0.04239375
Embedding_434,0.0,0.01608383
Embedding_435,0.0,0.0025612526
Embedding_436,0.0,0.0033407342
Embedding_437,0.0,-0.022306819
Embedding_438,0.0,-0.021529611
Embedding_441,0.0,0.00842062
Embedding_442,0.0,0.009046096
Embedding_444,0.0,-0.007389603
Embedding_445,0.0,-0.040059537
Embedding_446,0.0,0.06788729
Embedding_448,0.0,-0.104129046
Embedding_449,0.0,-0.008510418
Embedding_16,0.0,-0.028104201
Embedding_451,0.0,0.025822598
Embedding_453,0.0,-0.74827254
Embedding_454,0.0,0.078009546
Embedding_456,0.0,0.022620741
Embedding_458,0.0,-0.077668555
Embedding_459,0.0,0.0031487755
Embedding_463,0.0,-0.04609944
Embedding_17,0.0,-0.03016299
Embedding_465,0.0,-0.016081937
Embedding_715,0.0,-0.034189153
Embedding_467,0.0,0.047686763
Embedding_469,0.0,-0.039257698
Embedding_470,0.0,0.048086237
Embedding_471,0.0,-0.026058473
Embedding_472,0.0,-0.014543869
Embedding_473,0.0,-0.052079536
Embedding_474,0.0,0.035253875
Embedding_475,0.0,-0.05443699
Embedding_476,0.0,-0.004146913
Embedding_479,0.0,-0.069090486
Embedding_480,0.0,-0.04743545
Embedding_481,0.0,0.07881856
Embedding_485,0.0,-0.03053461
Embedding_487,0.0,-0.0039297193
Embedding_489,0.0,-0.015209623
Embedding_490,0.0,-0.073215395
Embedding_492,0.0,0.005659567
Embedding_3,0.0,-0.09709907
Embedding_495,0.0,0.01945892
Embedding_497,0.0,0.02982479
Embedding_498,0.0,0.029098637
Embedding_499,0.0,-0.013830863
Embedding_500,0.0,-0.018090904
Embedding_501,0.0,-0.0443258
Embedding_502,0.0,0.012004772
Embedding_503,0.0,0.06091405
Embedding_504,0.0,-0.012119986
Embedding_746,0.0,-0.015270766
Embedding_507,0.0,-0.044170033
Embedding_508,0.0,0.023198143
Embedding_509,0.0,-0.00077750906
Embedding_731,0.0,-0.060447797
Embedding_511,0.0,0.02608059
Embedding_512,0.0,0.19143961
Embedding_513,0.0,-0.01911275
Embedding_515,0.0,0.038948387
Embedding_516,0.0,0.06230959
Embedding_517,0.0,0.027934961
Embedding_518,0.0,-0.06877525
Embedding_520,0.0,-0.038852803
Embedding_521,0.0,0.057184137
Embedding_522,0.0,-0.00948951
Embedding_523,0.0,-0.021205094
Embedding_525,0.0,-0.039680626
Embedding_18,0.0,-0.0069252625
Embedding_527,0.0,-0.010889821
Embedding_48,0.0,-0.039487876
Embedding_28,0.0,-0.06117841
Embedding_50,0.0,0.020680275
Embedding_51,0.0,0.074445926
Embedding_52,0.0,-0.04659173
Embedding_53,0.0,-0.0037944298
Embedding_750,0.0,-0.0032844022
Embedding_56,0.0,0.012234116
Embedding_57,0.0,0.07648065
Embedding_58,0.0,0.07932087
Embedding_59,0.0,-0.029423699
Embedding_60,0.0,0.02886782
Embedding_61,0.0,-0.04542955
Embedding_62,0.0,-0.09310948
Embedding_63,0.0,-0.04250259
Embedding_528,0.0,0.12981203
Embedding_529,0.0,0.048808947
Embedding_530,0.0,0.039057735
Embedding_531,0.0,-0.04813882
Embedding_532,0.0,0.056953304
Embedding_533,0.0,-0.017061181
Embedding_534,0.0,0.039677452
Embedding_535,0.0,0.05387319
Embedding_137,0.0,-0.03448973
Embedding_138,0.0,0.07047741
Embedding_139,0.0,0.01696968
Embedding_140,0.0,-0.062666096
Embedding_141,0.0,0.07257292
Embedding_142,0.0,0.11395288
Embedding_145,0.0,-0.0019810684
Embedding_148,0.0,0.054624155
Embedding_149,0.0,-0.0039762813
Embedding_150,0.0,0.07494065
Embedding_152,0.0,-0.060631715
Embedding_153,0.0,0.0018568262
Embedding_154,0.0,0.006475118
Embedding_155,0.0,0.40777934
Embedding_536,0.0,0.05817713
Embedding_537,0.0,0.017064767
Embedding_538,0.0,-0.11172122
Embedding_540,0.0,-0.058435358
Embedding_767,0.0,0.0402679
Embedding_542,0.0,0.14759797
Embedding_543,0.0,-0.01294326
Embedding_545,0.0,0.057534374
Embedding_546,0.0,0.012911998
Embedding_547,0.0,-0.03665828
Embedding_548,0.0,0.057690755
Embedding_549,0.0,0.041767877
Embedding_737,0.0,-0.004615642
Embedding_740,0.0,0.05545371
Embedding_553,0.0,0.03762698
Embedding_555,0.0,0.032541312
Embedding_556,0.0,0.04453221
Embedding_557,0.0,0.010224318
Embedding_733,0.0,0.05868806
Embedding_559,0.0,0.0737141
Embedding_560,0.0,-0.007041728
Embedding_561,0.0,0.021047132
Embedding_562,0.0,-0.022986948
Embedding_563,0.0,0.09517251
Embedding_564,0.0,-0.06747574
Embedding_568,0.0,-0.03300331
Embedding_569,0.0,-0.021113146
Embedding_570,0.0,-0.28565326
Embedding_572,0.0,-0.045397833
Embedding_573,0.0,0.04384514
Embedding_575,0.0,0.042144813
Embedding_576,0.0,0.07661213
Embedding_577,0.0,-0.055619992
Embedding_579,0.0,0.087141156
Embedding_580,0.0,0.089081794
Embedding_581,0.0,0.04553237
Embedding_582,0.0,0.02113971
Embedding_583,0.0,-0.042272445
Embedding_585,0.0,0.012130579
Embedding_586,0.0,0.122040935
Embedding_30,0.0,0.0046972185
Embedding_31,0.0,-0.030309774
Embedding_752,0.0,-0.08098745
Embedding_590,0.0,0.042937078
Embedding_591,0.0,-0.0076543093
Embedding_592,0.0,-0.014310259
Embedding_593,0.0,-0.06547299
Embedding_595,0.0,-0.021789305
Embedding_596,0.0,0.011861265
Embedding_600,0.0,-0.054297917
Embedding_603,0.0,0.024924096
Embedding_604,0.0,-0.031231381
Embedding_605,0.0,-0.04191894
Embedding_606,0.0,0.029991675
Embedding_607,0.0,-0.05082169
Embedding_608,0.0,0.041623846
Embedding_610,0.0,0.0019720457
Embedding_611,0.0,0.033178955
Embedding_754,0.0,-0.004738261
Embedding_613,0.0,0.004734166
Embedding_614,0.0,0.042993847
Embedding_615,0.0,-0.017481118
Embedding_616,0.0,-0.019643106
Embedding_617,0.0,0.06125714
Embedding_619,0.0,0.023416195
Embedding_620,0.0,0.07016186
Embedding_621,0.0,0.0195974
Embedding_622,0.0,0.014332201
Embedding_32,0.0,0.01736058
Embedding_33,0.0,-0.007039208
Embedding_34,0.0,0.0362884
Embedding_35,0.0,0.05673102
Embedding_36,0.0,0.058525823
Embedding_40,0.0,-0.0005551968
Embedding_41,0.0,-0.025301263
Embedding_44,0.0,0.0682872
Embedding_45,0.0,0.052632697
Embedding_46,0.0,-0.01562079
Embedding_47,0.0,-0.0014568865
Embedding_755,0.0,0.030747997
Embedding_756,0.0,-0.007149771
Embedding_628,0.0,0.09420995
Embedding_757,0.0,-0.020158738
Embedding_630,0.0,0.021062229
Embedding_632,0.0,0.093327716
Embedding_759,0.0,0.011837339
Embedding_634,0.0,-0.03217972
Embedding_635,0.0,0.09962499
Embedding_637,0.0,0.034834407
Embedding_638,0.0,0.053401817
Embedding_640,0.0,0.06971615
Embedding_8,0.0,0.08233393
Embedding_642,0.0,0.00018971041
Embedding_643,0.0,-0.047086403
Embedding_644,0.0,0.035413746
Embedding_645,0.0,-0.042069443
Embedding_648,0.0,-0.023190808
Embedding_649,0.0,0.124679014
Embedding_650,0.0,-0.032083094
Embedding_651,0.0,0.010646928
Embedding_652,0.0,-0.059612248
Embedding_653,0.0,0.10318503
Embedding_654,0.0,0.06747696
Embedding_655,0.0,0.0774818
Embedding_9,0.0,-0.1003322
Embedding_657,0.0,0.055173114
Embedding_659,0.0,-0.042398635
Embedding_660,0.0,-0.080147676
Embedding_661,0.0,-0.029299341
Embedding_663,0.0,-0.042757295
Embedding_664,0.0,-0.018186145
Embedding_10,0.0,0.04508423
Embedding_668,0.0,0.07782589
Embedding_669,0.0,0.023364443
Embedding_22,0.0,-0.036096156
Embedding_23,0.0,0.10547623
Embedding_24,0.0,0.013168357
Embedding_25,0.0,0.007824403
Embedding_11,0.0,0.09321773
Embedding_27,0.0,0.038679138
Embedding_747,0.0,0.008234018
Embedding_15,0.0,0.050718967
Embedding_128,0.0,0.0017725099
Embedding_129,0.0,0.0454309
Embedding_130,0.0,0.0066117123
Embedding_131,0.0,-0.12695454
Embedding_132,0.0,0.05155717
Embedding_133,0.0,0.09820497
Embedding_135,0.0,-0.0019494779
Embedding_136,0.0,0.05329667
Embedding_671,0.0,-0.002690604
Embedding_672,0.0,0.066417575
Embedding_674,0.0,0.03748191
Embedding_675,0.0,0.058137633
Embedding_676,0.0,0.0047865883
Embedding_678,0.0,-0.08493898
Embedding_679,0.0,0.028157875
Embedding_681,0.0,-0.041825525
Embedding_682,0.0,0.037722446
Embedding_684,0.0,0.015650027
Embedding_685,0.0,-0.13953555
Embedding_686,0.0,0.054606438
Embedding_687,0.0,0.110639855
Embedding_688,0.0,0.009562962
Embedding_689,0.0,0.0342194
Embedding_690,0.0,-0.0036542881
Embedding_691,0.0,0.09930273
Embedding_692,0.0,0.007940438
Embedding_693,0.0,-0.002223175
Embedding_694,0.0,-0.030303184
Embedding_697,0.0,-0.011175059
Embedding_698,0.0,-0.057785287
Embedding_699,0.0,0.065759845
Embedding_700,0.0,-0.014197037
Embedding_701,0.0,0.0022704303
Embedding_702,0.0,0.044703238
Embedding_703,0.0,0.0037646284
Embedding_704,0.0,0.010153202
Embedding_705,0.0,0.014381451
Embedding_707,0.0,0.076501004
Embedding_708,0.0,-0.06627557
Embedding_709,0.0,0.06782177
Embedding_710,0.0,0.023516133
Embedding_711,0.0,0.037588403
Embedding_712,0.0,-0.019408323
Embedding_714,0.0,-0.022123545
Embedding_742,0.0,0.057487477
Embedding_19,0.0,-0.024923638
Embedding_20,0.0,-0.094904184
Embedding_21,0.0,0.054582596
Embedding_760,0.0,-0.07939291
Embedding_762,0.0,0.0020399364
Embedding_763,0.0,0.08829449
Embedding_764,0.0,0.106857195
Embedding_765,0.0,-0.11586871
Embedding_766,0.0,-0.05201399
Embedding_749,0.0,-0.09293262
Embedding_748,0.0,0.002786018
Embedding_751,0.0,0.013662622
Embedding_0,0.0,-0.033465058
Embedding_1,0.0,0.051205203
Embedding_732,0.0,-0.03403455
Embedding_745,0.0,0.051178914
Embedding_716,0.0,0.009313868
Embedding_717,0.0,0.003477415
Embedding_718,0.0,-0.025568634
Embedding_719,0.0,0.03645131
Embedding_721,0.0,-0.044704817
Embedding_722,0.0,0.018796679
Embedding_723,0.0,-0.0021886155
Embedding_724,0.0,-0.031416237
Embedding_725,0.0,0.107199036
Embedding_726,0.0,0.10622006
Embedding_727,0.0,0.014795214
