Feature,SHAP_Value,Embedding_Value
Embedding_99,0.0,-0.05065012
Embedding_98,0.0,-0.02146329
Embedding_97,0.0,-0.04931747
Embedding_96,0.0,0.0036417656
Embedding_286,0.0,-0.11794934
Embedding_285,0.0,0.053974934
Embedding_284,0.0,0.06812548
Embedding_305,0.0,-0.057364628
Embedding_303,0.0,-0.07145747
Embedding_301,0.0,-0.102472514
Embedding_300,0.0,0.06810383
Embedding_299,0.0,-0.008219453
Embedding_298,0.0,0.029543886
Embedding_297,0.0,0.024568822
Embedding_296,0.0,0.092182025
Embedding_295,0.0,0.011478733
Embedding_294,0.0,-0.010644361
Embedding_293,0.0,0.02251847
Embedding_292,0.0,-0.040343028
Embedding_291,0.0,0.028983083
Embedding_111,0.0,0.007548243
Embedding_324,0.0,0.00047960877
Embedding_323,0.0,-0.053252414
Embedding_322,0.0,0.07920414
Embedding_320,0.0,0.04886034
Embedding_319,0.0,0.039481126
Embedding_318,0.0,-0.0020117909
Embedding_317,0.0,-0.051965892
Embedding_316,0.0,0.03571617
Embedding_314,0.0,0.021457909
Embedding_312,0.0,-0.0549983
Embedding_311,0.0,-0.06668737
Embedding_310,0.0,-0.011871856
Embedding_309,0.0,-0.009218559
Embedding_307,0.0,-0.017216824
Embedding_306,0.0,-0.017696165
Embedding_342,0.0,-0.03580997
Embedding_340,0.0,-0.07360921
Embedding_339,0.0,0.06809428
Embedding_338,0.0,0.14357357
Embedding_337,0.0,0.066135444
Embedding_336,0.0,0.013034338
Embedding_335,0.0,-0.028207205
Embedding_334,0.0,0.11535837
Embedding_333,0.0,0.023442982
Embedding_332,0.0,0.034008726
Embedding_331,0.0,0.03465891
Embedding_329,0.0,0.39169607
Embedding_328,0.0,0.017581366
Embedding_327,0.0,-0.07281677
Embedding_326,0.0,0.026683792
Embedding_88,0.0,0.024028927
Embedding_87,0.0,0.037022047
Embedding_86,0.0,0.041999955
Embedding_84,0.0,-0.039413244
Embedding_82,0.0,0.38744277
Embedding_81,0.0,-0.080700725
Embedding_80,0.0,0.07823263
Embedding_350,0.0,0.010529906
Embedding_349,0.0,0.08534569
Embedding_348,0.0,0.046327844
Embedding_347,0.0,-0.052210934
Embedding_346,0.0,0.041543484
Embedding_345,0.0,0.015147686
Embedding_344,0.0,0.054471724
Embedding_343,0.0,0.039045658
Embedding_368,0.0,-0.022397459
Embedding_363,0.0,0.020571627
Embedding_361,0.0,-0.044657804
Embedding_360,0.0,0.09868257
Embedding_359,0.0,-0.0787081
Embedding_357,0.0,-0.061682932
Embedding_356,0.0,0.004816709
Embedding_355,0.0,0.034945033
Embedding_354,0.0,0.009455405
Embedding_94,0.0,0.059746675
Embedding_93,0.0,0.0034526251
Embedding_92,0.0,-0.045344964
Embedding_91,0.0,0.11561079
Embedding_90,0.0,-0.0017909259
Embedding_384,0.0,0.068069726
Embedding_383,0.0,0.046051227
Embedding_382,0.0,-0.079091735
Embedding_380,0.0,0.052770488
Embedding_379,0.0,0.21769834
Embedding_376,0.0,0.048051357
Embedding_375,0.0,0.014281458
Embedding_374,0.0,-0.008723684
Embedding_373,0.0,0.029633993
Embedding_372,0.0,-0.0135534555
Embedding_371,0.0,-0.12641072
Embedding_370,0.0,0.08209841
Embedding_369,0.0,0.010626957
Embedding_402,0.0,-0.07714743
Embedding_401,0.0,0.100158975
Embedding_400,0.0,0.022651548
Embedding_399,0.0,-0.076758645
Embedding_398,0.0,-0.03287317
Embedding_397,0.0,-0.2083312
Embedding_396,0.0,-0.075863175
Embedding_394,0.0,0.08885391
Embedding_393,0.0,-0.07051913
Embedding_392,0.0,0.050830044
Embedding_390,0.0,-0.009949416
Embedding_388,0.0,0.058481842
Embedding_387,0.0,-0.06365856
Embedding_422,0.0,0.010538999
Embedding_421,0.0,0.03500577
Embedding_418,0.0,-0.02668485
Embedding_417,0.0,-0.032000504
Embedding_416,0.0,-0.0385407
Embedding_415,0.0,-0.07799314
Embedding_414,0.0,0.021970011
Embedding_413,0.0,-0.052854978
Embedding_410,0.0,-0.009160828
Embedding_409,0.0,-0.03978987
Embedding_408,0.0,0.09174451
Embedding_407,0.0,-0.04538934
Embedding_406,0.0,0.017588153
