Feature,SHAP_Value,Embedding_Value
Embedding_316,0.0,0.08901693
Embedding_314,0.0,0.053273052
Embedding_312,0.0,-0.12057845
Embedding_311,0.0,-0.062414333
Embedding_310,0.0,-0.075958535
Embedding_309,0.0,-0.003705144
Embedding_307,0.0,-0.022860862
Embedding_306,0.0,-0.00843107
Embedding_305,0.0,-0.018642988
Embedding_303,0.0,-0.01640188
Embedding_301,0.0,-0.0831797
Embedding_300,0.0,-0.029211164
Embedding_299,0.0,-0.0085120555
Embedding_298,0.0,0.023186252
Embedding_110,0.0,0.014665415
Embedding_109,0.0,-0.05563897
Embedding_108,0.0,-0.033405855
Embedding_106,0.0,0.057674117
Embedding_105,0.0,0.017969565
Embedding_104,0.0,0.0076224618
Embedding_102,0.0,0.08698455
Embedding_101,0.0,-0.08879632
Embedding_99,0.0,-0.0653988
Embedding_98,0.0,-0.027620189
Embedding_97,0.0,0.07780984
Embedding_96,0.0,-0.0445387
Embedding_319,0.0,0.04726091
Embedding_318,0.0,0.03716061
Embedding_317,0.0,-0.02353575
Embedding_337,0.0,0.08268972
Embedding_336,0.0,0.06334082
Embedding_335,0.0,-0.04097289
Embedding_334,0.0,0.04288916
Embedding_333,0.0,0.01949659
Embedding_332,0.0,0.06613227
Embedding_331,0.0,0.03719611
Embedding_329,0.0,0.34488842
Embedding_328,0.0,0.06696242
Embedding_327,0.0,-0.062514916
Embedding_326,0.0,-0.0017451793
Embedding_324,0.0,-0.00634145
Embedding_323,0.0,-0.011356704
Embedding_322,0.0,0.07325028
Embedding_320,0.0,0.019733168
Embedding_111,0.0,-0.0075033754
Embedding_355,0.0,0.06391905
Embedding_354,0.0,0.013567332
Embedding_350,0.0,-0.0017583147
Embedding_349,0.0,0.0873763
Embedding_348,0.0,0.020442238
Embedding_347,0.0,-0.063846275
Embedding_346,0.0,0.010027997
Embedding_345,0.0,-0.008372083
Embedding_344,0.0,0.022244338
Embedding_343,0.0,0.077323414
Embedding_342,0.0,-0.06582476
Embedding_340,0.0,-0.017323218
Embedding_339,0.0,0.10792203
Embedding_338,0.0,0.13992324
Embedding_375,0.0,0.0422408
Embedding_374,0.0,0.043281935
Embedding_373,0.0,-0.044182476
Embedding_372,0.0,0.017822215
Embedding_371,0.0,-0.09268126
Embedding_370,0.0,0.07269126
Embedding_369,0.0,0.01657464
Embedding_368,0.0,0.0075555043
Embedding_363,0.0,-0.09748115
Embedding_361,0.0,-0.053403437
Embedding_360,0.0,0.024865493
Embedding_359,0.0,-0.026364755
Embedding_357,0.0,-0.056831084
Embedding_356,0.0,0.010046154
Embedding_394,0.0,0.12575555
Embedding_393,0.0,-0.052481882
Embedding_392,0.0,0.0012159422
Embedding_390,0.0,0.014292549
Embedding_388,0.0,0.032283902
Embedding_387,0.0,-0.0071927607
Embedding_384,0.0,0.10226892
Embedding_383,0.0,0.052925896
Embedding_382,0.0,-0.10264532
Embedding_380,0.0,-0.028602794
Embedding_379,0.0,0.12559584
Embedding_376,0.0,0.0065626875
Embedding_93,0.0,-0.004732227
Embedding_92,0.0,-0.03020899
Embedding_91,0.0,0.093859166
Embedding_90,0.0,-0.00968007
Embedding_88,0.0,0.03680475
Embedding_87,0.0,0.03162769
Embedding_86,0.0,0.14160085
Embedding_84,0.0,0.017195903
Embedding_82,0.0,0.5275724
Embedding_81,0.0,-0.050817274
Embedding_80,0.0,0.06890128
Embedding_399,0.0,-0.0153593235
Embedding_398,0.0,-0.00201987
Embedding_397,0.0,-0.06404462
Embedding_396,0.0,-0.01216034
Embedding_415,0.0,-0.070992194
Embedding_414,0.0,0.01301736
Embedding_413,0.0,-0.03274107
Embedding_410,0.0,-0.016504988
Embedding_409,0.0,-0.06755315
Embedding_408,0.0,-0.01700135
Embedding_407,0.0,-0.03454299
Embedding_406,0.0,0.07978915
Embedding_405,0.0,-0.01586242
Embedding_404,0.0,-0.027816735
Embedding_402,0.0,-0.01534123
Embedding_401,0.0,0.022746798
Embedding_400,0.0,0.038509462
Embedding_94,0.0,0.07957676
Embedding_436,0.0,-0.00452647
Embedding_435,0.0,-0.012448277
Embedding_434,0.0,-0.011514559
Embedding_433,0.0,-0.025666915
Embedding_432,0.0,-0.09742011
Embedding_431,0.0,0.11652524
Embedding_430,0.0,-0.018680587
Embedding_429,0.0,0.01792187
Embedding_428,0.0,-0.02379302
Embedding_426,0.0,-0.008342624
Embedding_425,0.0,0.007865237
Embedding_422,0.0,-0.019647472
Embedding_421,0.0,0.056425847
Embedding_418,0.0,-0.0025208853
Embedding_417,0.0,0.002085003
Embedding_416,0.0,-0.058167547
Embedding_456,0.0,0.03398532
Embedding_28,0.0,-0.063557446
Embedding_454,0.0,0.09227486
Embedding_453,0.0,-0.6972423
Embedding_743,0.0,-0.079204015
Embedding_451,0.0,-0.014630899
Embedding_767,0.0,-0.040097132
Embedding_449,0.0,0.05242057
Embedding_448,0.0,-0.039686557
Embedding_446,0.0,0.11702512
Embedding_445,0.0,-0.015379906
Embedding_444,0.0,-0.044814542
Embedding_442,0.0,0.07946134
Embedding_441,0.0,-0.032127634
Embedding_438,0.0,-0.027172843
Embedding_437,0.0,-0.022381172
Embedding_76,0.0,-0.022066899
Embedding_75,0.0,0.049857907
Embedding_8,0.0,0.020140719
Embedding_73,0.0,0.053607255
Embedding_27,0.0,0.068657525
Embedding_25,0.0,0.047040544
Embedding_70,0.0,0.07743757
Embedding_69,0.0,0.03605043
Embedding_68,0.0,-0.019340921
Embedding_66,0.0,-0.04614105
Embedding_65,0.0,-0.06495948
Embedding_64,0.0,0.04388852
Embedding_463,0.0,-0.022545036
Embedding_459,0.0,0.039311763
Embedding_458,0.0,-0.07646384
Embedding_24,0.0,0.008870773
Embedding_479,0.0,-0.07385579
Embedding_23,0.0,0.10032532
Embedding_476,0.0,-0.016080048
Embedding_475,0.0,0.0067804754
Embedding_474,0.0,0.05141953
Embedding_473,0.0,-0.12955816
Embedding_472,0.0,-0.08427824
Embedding_471,0.0,-0.050013207
Embedding_470,0.0,0.09476292
Embedding_469,0.0,-0.023861915
Embedding_467,0.0,-0.011701964
Embedding_22,0.0,-0.013038222
Embedding_465,0.0,-0.04689008
Embedding_21,0.0,0.0024968944
Embedding_79,0.0,0.016799986
Embedding_77,0.0,0.5033016
Embedding_503,0.0,-0.008765738
Embedding_502,0.0,-0.0595735
Embedding_501,0.0,-0.040466115
Embedding_500,0.0,-0.011462368
Embedding_499,0.0,0.027030498
Embedding_498,0.0,0.080476984
Embedding_497,0.0,0.004811436
Embedding_495,0.0,0.0032009706
Embedding_20,0.0,-0.10544196
Embedding_492,0.0,0.093674764
Embedding_490,0.0,0.0045199953
Embedding_489,0.0,-0.035194285
Embedding_487,0.0,0.03730102
Embedding_485,0.0,0.017878834
Embedding_481,0.0,0.030076213
Embedding_480,0.0,-0.059451908
Embedding_521,0.0,-0.01013384
Embedding_520,0.0,-0.023725856
Embedding_518,0.0,-0.032952618
Embedding_517,0.0,-0.024698704
Embedding_516,0.0,0.00849928
Embedding_515,0.0,0.011230696
Embedding_19,0.0,-0.12418611
Embedding_513,0.0,0.0006948188
Embedding_512,0.0,0.13598067
Embedding_511,0.0,0.028072178
Embedding_18,0.0,0.0048776865
Embedding_509,0.0,0.03779698
Embedding_508,0.0,0.013963355
Embedding_507,0.0,-0.0072464626
Embedding_17,0.0,0.028901432
Embedding_504,0.0,-0.04758849
Embedding_538,0.0,-0.024353292
Embedding_537,0.0,0.010712304
Embedding_536,0.0,0.1216304
Embedding_535,0.0,0.042411037
Embedding_534,0.0,-0.024772912
Embedding_533,0.0,0.010487508
Embedding_532,0.0,0.075846955
Embedding_531,0.0,-0.08294931
Embedding_530,0.0,0.008948766
Embedding_529,0.0,-0.024481524
Embedding_528,0.0,0.07136821
Embedding_527,0.0,0.037127692
Embedding_16,0.0,-0.041156568
Embedding_525,0.0,-0.003734286
Embedding_523,0.0,-0.03441089
Embedding_522,0.0,-0.013089385
Embedding_557,0.0,0.058609415
Embedding_556,0.0,0.039024014
Embedding_555,0.0,-0.016015828
Embedding_735,0.0,0.02626252
Embedding_553,0.0,0.07559326
Embedding_733,0.0,0.06935777
Embedding_740,0.0,0.02370616
Embedding_549,0.0,0.042618584
Embedding_548,0.0,0.020482294
Embedding_547,0.0,-0.05352351
Embedding_546,0.0,-8.615479e-05
Embedding_545,0.0,0.068818815
Embedding_543,0.0,-0.017695203
Embedding_542,0.0,0.09130275
Embedding_155,0.0,0.49013945
Embedding_540,0.0,-0.061072
Embedding_62,0.0,-0.047894858
Embedding_61,0.0,-0.17974436
Embedding_60,0.0,-0.03471879
Embedding_59,0.0,-0.060853787
Embedding_58,0.0,0.057838194
Embedding_57,0.0,0.043108713
Embedding_56,0.0,0.040926717
Embedding_154,0.0,-0.025283257
Embedding_53,0.0,0.066019714
Embedding_52,0.0,-0.04485961
Embedding_51,0.0,0.11084242
Embedding_50,0.0,0.0017940924
Embedding_153,0.0,-0.058628865
Embedding_48,0.0,0.018000748
Embedding_559,0.0,-0.013815373
Embedding_152,0.0,-0.03125286
Embedding_579,0.0,0.1052401
Embedding_577,0.0,-0.047697484
Embedding_576,0.0,0.07214004
Embedding_575,0.0,0.017014945
Embedding_573,0.0,0.07794199
Embedding_572,0.0,-0.08133981
Embedding_570,0.0,-0.31739998
Embedding_569,0.0,0.058665164
Embedding_568,0.0,-0.03773656
Embedding_150,0.0,0.08981419
Embedding_564,0.0,-0.10241301
Embedding_563,0.0,0.08205387
Embedding_562,0.0,0.03935721
Embedding_561,0.0,0.07602533
Embedding_560,0.0,-0.04052227
Embedding_63,0.0,-0.05912754
Embedding_596,0.0,-0.028658696
Embedding_595,0.0,-0.09696177
Embedding_593,0.0,-0.052868582
Embedding_592,0.0,0.06671183
Embedding_591,0.0,-0.07825123
Embedding_590,0.0,0.044067945
Embedding_149,0.0,-0.01957687
Embedding_148,0.0,0.024214897
Embedding_145,0.0,0.052090548
Embedding_586,0.0,0.14989026
Embedding_585,0.0,0.06017503
Embedding_15,0.0,0.027894614
Embedding_583,0.0,0.005563855
Embedding_582,0.0,0.05646099
Embedding_581,0.0,0.06747599
Embedding_13,0.0,0.0016135667
Embedding_617,0.0,0.03579204
Embedding_616,0.0,0.018682439
Embedding_615,0.0,-0.035934247
Embedding_614,0.0,0.01618843
Embedding_613,0.0,0.029500179
Embedding_12,0.0,0.033359375
Embedding_611,0.0,-0.0130197685
Embedding_610,0.0,0.010685012
Embedding_608,0.0,-0.021642596
Embedding_607,0.0,-0.03267221
Embedding_606,0.0,-0.008131146
Embedding_605,0.0,0.016130593
Embedding_604,0.0,-0.036625125
Embedding_603,0.0,0.03497584
Embedding_11,0.0,0.03826996
Embedding_600,0.0,-0.06618049
Embedding_45,0.0,-0.018095352
Embedding_44,0.0,0.042652253
Embedding_41,0.0,0.19768953
Embedding_40,0.0,0.10338579
Embedding_10,0.0,-0.09029074
Embedding_9,0.0,-0.08392412
Embedding_36,0.0,0.03265422
Embedding_35,0.0,0.09945214
Embedding_34,0.0,-0.0069644526
Embedding_33,0.0,0.05097524
Embedding_32,0.0,0.053701866
Embedding_622,0.0,0.093262345
Embedding_621,0.0,0.015999224
Embedding_620,0.0,0.053124823
Embedding_619,0.0,0.019448515
Embedding_174,0.0,-0.06722366
Embedding_640,0.0,0.08485019
Embedding_173,0.0,-0.07184284
Embedding_638,0.0,0.09362354
Embedding_637,0.0,0.05323436
Embedding_635,0.0,0.092948124
Embedding_634,0.0,-0.008081973
Embedding_172,0.0,0.02237263
Embedding_632,0.0,0.047089312
Embedding_170,0.0,0.06614398
Embedding_630,0.0,0.029395033
Embedding_168,0.0,0.030591352
Embedding_628,0.0,-0.00069466606
Embedding_167,0.0,-0.06315713
Embedding_166,0.0,-0.049047768
Embedding_47,0.0,-0.022347793
Embedding_46,0.0,0.0075732283
Embedding_659,0.0,-0.014559168
Embedding_657,0.0,-0.040833734
Embedding_655,0.0,0.14488097
Embedding_654,0.0,0.070193954
Embedding_653,0.0,0.17267764
Embedding_652,0.0,-0.033301212
Embedding_651,0.0,0.0478539
Embedding_650,0.0,-0.029972333
Embedding_649,0.0,0.10126382
Embedding_648,0.0,-0.045449883
Embedding_165,0.0,0.0002654204
Embedding_645,0.0,-0.03953328
Embedding_644,0.0,-0.020010412
Embedding_643,0.0,0.08282798
Embedding_642,0.0,0.017055385
Embedding_163,0.0,0.023809165
Embedding_678,0.0,-0.011974033
Embedding_676,0.0,-0.070188686
Embedding_675,0.0,0.07239586
Embedding_674,0.0,0.01181506
Embedding_161,0.0,0.02418269
Embedding_672,0.0,0.09255471
Embedding_671,0.0,-0.085335635
Embedding_160,0.0,0.14929026
Embedding_669,0.0,0.04433365
Embedding_668,0.0,0.00955474
Embedding_159,0.0,-0.0299327
Embedding_664,0.0,-0.007893629
Embedding_663,0.0,-0.06897638
Embedding_158,0.0,0.008374507
Embedding_661,0.0,0.008035907
Embedding_580,0.0,-0.017024245
Embedding_156,0.0,0.111057684
Embedding_694,0.0,-0.055040553
Embedding_693,0.0,0.014442021
Embedding_692,0.0,0.08976136
Embedding_691,0.0,-0.017732553
Embedding_690,0.0,-0.042097904
Embedding_689,0.0,0.021956643
Embedding_688,0.0,-0.14778642
Embedding_687,0.0,0.096365005
Embedding_686,0.0,0.07765673
Embedding_685,0.0,-0.15412752
Embedding_684,0.0,0.055661436
Embedding_682,0.0,0.05607878
Embedding_681,0.0,-0.046253495
Embedding_142,0.0,0.026198886
Embedding_679,0.0,-0.004959088
Embedding_714,0.0,-0.038406465
Embedding_712,0.0,-0.033616982
Embedding_711,0.0,-0.07101787
Embedding_710,0.0,-0.0235723
Embedding_709,0.0,-0.017195627
Embedding_708,0.0,-0.0647846
Embedding_707,0.0,0.056622528
Embedding_705,0.0,0.009559443
Embedding_704,0.0,0.02778488
Embedding_703,0.0,0.055939388
Embedding_702,0.0,-0.012154821
Embedding_701,0.0,-0.013346098
Embedding_700,0.0,0.030152418
Embedding_699,0.0,-0.041694023
Embedding_698,0.0,-0.018189505
Embedding_697,0.0,-0.02422024
Embedding_731,0.0,-0.099008396
Embedding_730,0.0,-0.022191599
Embedding_729,0.0,-0.035502665
Embedding_728,0.0,0.017280921
Embedding_727,0.0,0.009249002
Embedding_726,0.0,0.020774461
Embedding_725,0.0,0.10099253
Embedding_724,0.0,-0.0002143979
Embedding_723,0.0,-0.016964689
Embedding_722,0.0,0.025265459
Embedding_721,0.0,-0.07168131
Embedding_719,0.0,0.009382445
Embedding_718,0.0,0.004581416
Embedding_717,0.0,0.027179115
Embedding_716,0.0,-0.036647808
Embedding_715,0.0,0.04994982
Embedding_737,0.0,-0.11357126
Embedding_766,0.0,-0.065666705
Embedding_765,0.0,-0.16115022
Embedding_764,0.0,0.07189873
Embedding_763,0.0,0.09327527
Embedding_762,0.0,0.020563642
Embedding_760,0.0,-0.060252015
Embedding_759,0.0,-0.028693493
Embedding_757,0.0,-0.02443844
Embedding_756,0.0,0.010389116
Embedding_755,0.0,0.03839492
Embedding_754,0.0,-0.036244597
Embedding_752,0.0,0.08746129
Embedding_31,0.0,-0.0791107
Embedding_30,0.0,0.0064058006
Embedding_732,0.0,0.0388313
Embedding_742,0.0,0.017171934
Embedding_7,0.0,0.047500473
Embedding_141,0.0,0.04833805
Embedding_140,0.0,-0.0056234896
Embedding_4,0.0,0.054042324
Embedding_3,0.0,-0.12306707
Embedding_1,0.0,0.095685035
Embedding_0,0.0,-0.10477008
Embedding_751,0.0,0.053963847
Embedding_750,0.0,0.082527295
Embedding_749,0.0,0.018080926
Embedding_748,0.0,0.0397315
