Feature,SHAP_Value,Embedding_Value
Embedding_315,0.0,-0.018880304
Embedding_316,0.0,-0.37527034
Embedding_317,0.0,-0.01958897
Embedding_318,0.0,0.4825294
Embedding_319,0.0,-0.06335755
Embedding_320,0.0,0.0736531
Embedding_321,0.0,0.24886543
Embedding_322,0.0,0.29295313
Embedding_323,0.0,-0.04133138
Embedding_324,0.0,0.64941263
Embedding_325,0.0,-0.21048762
Embedding_326,0.0,0.48661494
Embedding_327,0.0,0.09037585
Embedding_328,0.0,-0.32013592
Embedding_329,0.0,0.074779235
Embedding_330,0.0,0.27468327
Embedding_332,0.0,0.55452716
Embedding_333,0.0,0.60598224
Embedding_334,0.0,-0.7074241
Embedding_335,0.0,-0.09904219
Embedding_336,0.0,-0.432415
Embedding_338,0.0,0.32954043
Embedding_339,0.0,-0.30432266
Embedding_340,0.0,0.05478445
Embedding_341,0.0,-0.326107
Embedding_342,0.0,-0.23343424
Embedding_343,0.0,0.14844939
Embedding_344,0.0,0.42100292
Embedding_345,0.0,-0.002476532
Embedding_346,0.0,0.46446222
Embedding_347,0.0,-0.18247195
Embedding_348,0.0,0.4625942
Embedding_349,0.0,0.726353
Embedding_350,0.0,0.18085581
Embedding_351,0.0,-0.1800246
Embedding_352,0.0,0.21321058
Embedding_353,0.0,-0.04886069
Embedding_354,0.0,0.19836989
Embedding_355,0.0,-0.15605351
Embedding_356,0.0,0.535611
Embedding_357,0.0,0.52444196
Embedding_358,0.0,-0.3615191
Embedding_359,0.0,0.615172
Embedding_360,0.0,1.3342848
Embedding_361,0.0,0.018118713
Embedding_362,0.0,-0.010622293
Embedding_363,0.0,-0.2538587
Embedding_364,0.0,0.4714083
Embedding_365,0.0,-0.07218918
Embedding_366,0.0,-0.18732628
Embedding_367,0.0,0.2844814
Embedding_368,0.0,0.38632455
Embedding_369,0.0,-0.1848301
Embedding_370,0.0,0.25749683
Embedding_371,0.0,-0.4887175
Embedding_372,0.0,-0.0751597
Embedding_373,0.0,-0.27099338
Embedding_374,0.0,0.4865967
Embedding_375,0.0,-0.5749148
Embedding_376,0.0,0.22018568
Embedding_377,0.0,0.5061172
Embedding_378,0.0,-0.30461445
Embedding_379,0.0,0.46039116
Embedding_380,0.0,-0.17252018
Embedding_381,0.0,-1.8724177
Embedding_382,0.0,-0.124075934
Embedding_383,0.0,-0.44421828
Embedding_384,0.0,-0.1647774
Embedding_385,0.0,0.43756163
Embedding_386,0.0,-0.2732618
Embedding_387,0.0,0.18437883
Embedding_388,0.0,-0.06832595
Embedding_389,0.0,0.15048249
Embedding_390,0.0,0.117411025
Embedding_391,0.0,0.64719045
Embedding_392,0.0,-0.18134081
Embedding_393,0.0,-0.17578569
Embedding_394,0.0,0.010312747
Embedding_395,0.0,0.63511443
Embedding_396,0.0,-0.48778355
Embedding_397,0.0,0.29800284
Embedding_398,0.0,0.043920808
Embedding_399,0.0,0.47972155
Embedding_400,0.0,0.38069087
Embedding_401,0.0,0.37261763
Embedding_402,0.0,0.04425007
Embedding_403,0.0,0.10108489
Embedding_404,0.0,0.7210274
Embedding_405,0.0,-0.6736878
Embedding_406,0.0,0.72236174
Embedding_407,0.0,-0.47240347
Embedding_408,0.0,0.5761047
Embedding_409,0.0,-0.0029098615
Embedding_410,0.0,-0.4772367
Embedding_411,0.0,-0.36664188
Embedding_412,0.0,-0.5831985
Embedding_0,0.0,-0.39608738
Embedding_414,0.0,-0.45789847
Embedding_415,0.0,0.41389072
Embedding_416,0.0,0.3100277
Embedding_417,0.0,0.28625497
Embedding_418,0.0,-0.3461039
Embedding_419,0.0,-0.33568564
Embedding_420,0.0,-0.17619962
Embedding_421,0.0,-0.57940716
Embedding_422,0.0,0.95928633
Embedding_423,0.0,0.23056144
Embedding_424,0.0,-0.07846525
Embedding_425,0.0,0.58097833
Embedding_426,0.0,0.31835863
Embedding_427,0.0,-0.01977232
Embedding_428,0.0,0.5557884
Embedding_429,0.0,-0.29423916
Embedding_430,0.0,0.17294161
Embedding_431,0.0,-0.8022474
Embedding_432,0.0,-0.6627868
Embedding_433,0.0,-0.25806797
Embedding_434,0.0,0.00850494
Embedding_435,0.0,-0.40842015
Embedding_436,0.0,-0.52743155
Embedding_437,0.0,-0.2277502
Embedding_438,0.0,-0.011213081
Embedding_439,0.0,0.19250299
Embedding_440,0.0,-0.9645848
Embedding_441,0.0,-0.48336017
Embedding_442,0.0,0.091151446
Embedding_443,0.0,-0.4263009
Embedding_444,0.0,-0.11965424
Embedding_1,0.0,0.10559843
Embedding_446,0.0,0.4611794
Embedding_447,0.0,0.08195059
Embedding_448,0.0,0.94293886
Embedding_449,0.0,-0.30014488
Embedding_450,0.0,-0.84523106
Embedding_451,0.0,0.22740425
Embedding_452,0.0,-0.17487016
Embedding_453,0.0,0.61017305
Embedding_454,0.0,0.33856213
Embedding_455,0.0,0.19131607
Embedding_456,0.0,-0.271879
Embedding_457,0.0,0.69167614
Embedding_458,0.0,0.3138764
Embedding_459,0.0,-0.026546456
Embedding_460,0.0,-0.20262253
Embedding_461,0.0,-0.29506966
Embedding_462,0.0,0.12227817
Embedding_463,0.0,-0.0065122247
Embedding_464,0.0,-0.037294038
Embedding_465,0.0,-0.29128912
Embedding_466,0.0,-0.3408123
Embedding_467,0.0,-0.1513716
Embedding_468,0.0,0.37224126
Embedding_469,0.0,-0.04704153
Embedding_470,0.0,-2.0786998
Embedding_471,0.0,-0.005145099
Embedding_472,0.0,0.63093114
Embedding_473,0.0,0.10129096
Embedding_474,0.0,-0.13386089
Embedding_475,0.0,-0.17835474
Embedding_476,0.0,-0.09276145
Embedding_477,0.0,0.14908119
Embedding_478,0.0,-0.3715912
Embedding_479,0.0,-0.24573773
Embedding_480,0.0,-0.30075523
Embedding_481,0.0,0.08687879
Embedding_482,0.0,0.43811622
Embedding_483,0.0,-0.2929507
Embedding_484,0.0,0.54545504
Embedding_485,0.0,0.08783042
Embedding_486,0.0,0.2641164
Embedding_487,0.0,-0.19771278
Embedding_488,0.0,0.06983004
Embedding_489,0.0,-0.48083624
Embedding_490,0.0,-0.3770803
Embedding_491,0.0,-0.025471287
Embedding_492,0.0,0.06538196
Embedding_493,0.0,-0.18210606
Embedding_494,0.0,0.06914899
Embedding_495,0.0,-0.3360033
Embedding_496,0.0,-0.19558196
Embedding_497,0.0,0.48325348
Embedding_498,0.0,0.4820717
Embedding_499,0.0,0.09198341
Embedding_500,0.0,0.03152143
Embedding_501,0.0,-0.38746732
Embedding_502,0.0,-0.5707228
Embedding_503,0.0,-0.13921124
Embedding_504,0.0,0.5545838
Embedding_505,0.0,0.19050428
Embedding_506,0.0,-0.1636017
Embedding_507,0.0,-0.20727818
Embedding_508,0.0,0.7825146
Embedding_509,0.0,0.21583036
Embedding_510,0.0,-0.6932037
Embedding_511,0.0,0.6130643
Embedding_512,0.0,0.48399338
Embedding_513,0.0,0.28916344
Embedding_514,0.0,0.34440708
Embedding_515,0.0,0.17156033
Embedding_516,0.0,-0.27242097
Embedding_517,0.0,0.13551085
Embedding_518,0.0,0.19329041
Embedding_519,0.0,-0.27415648
Embedding_520,0.0,0.013152797
Embedding_521,0.0,-0.49166596
Embedding_522,0.0,-0.3854259
Embedding_523,0.0,0.2873391
Embedding_524,0.0,-0.34634605
Embedding_525,0.0,-0.04052604
Embedding_526,0.0,-0.26554745
Embedding_527,0.0,0.16645312
Embedding_528,0.0,-0.56641495
Embedding_529,0.0,-0.108831234
Embedding_530,0.0,-0.12782884
Embedding_531,0.0,-0.4028012
Embedding_532,0.0,-0.5144464
Embedding_533,0.0,0.09473728
Embedding_534,0.0,-0.18324858
Embedding_535,0.0,-0.992857
Embedding_536,0.0,0.076462135
Embedding_537,0.0,-0.4271408
Embedding_2,0.0,0.037052885
Embedding_539,0.0,0.15388505
Embedding_540,0.0,0.6012872
Embedding_541,0.0,0.053656302
Embedding_542,0.0,-0.6587012
Embedding_543,0.0,0.14112449
Embedding_544,0.0,0.1902876
Embedding_545,0.0,0.34370965
Embedding_546,0.0,-0.31514794
Embedding_547,0.0,0.16837057
Embedding_5,0.0,-0.35866806
Embedding_549,0.0,-0.23528555
Embedding_550,0.0,0.3662852
Embedding_551,0.0,0.06213423
Embedding_552,0.0,-0.087834746
Embedding_553,0.0,0.21479568
Embedding_554,0.0,-0.22953802
Embedding_555,0.0,-0.15062459
Embedding_556,0.0,-0.03420382
Embedding_557,0.0,-0.12142878
Embedding_558,0.0,0.12903002
Embedding_559,0.0,-0.39658925
Embedding_560,0.0,-0.57026225
Embedding_561,0.0,-0.29945758
Embedding_562,0.0,0.20404702
Embedding_563,0.0,0.035770275
Embedding_564,0.0,0.22852035
Embedding_6,0.0,0.067498244
Embedding_566,0.0,0.18682179
Embedding_567,0.0,-0.21743819
Embedding_568,0.0,-0.1422917
Embedding_569,0.0,-0.2850997
Embedding_7,0.0,0.42919105
Embedding_571,0.0,0.31776866
Embedding_572,0.0,0.4203585
Embedding_573,0.0,0.56306046
Embedding_574,0.0,0.24778466
Embedding_575,0.0,0.66972727
Embedding_576,0.0,0.8007649
Embedding_577,0.0,0.050983254
Embedding_578,0.0,-0.1060987
Embedding_579,0.0,-0.047900144
Embedding_580,0.0,0.07500047
Embedding_581,0.0,0.17334515
Embedding_582,0.0,0.008969862
Embedding_583,0.0,-0.35239422
Embedding_584,0.0,0.09257601
Embedding_585,0.0,-0.38473082
Embedding_8,0.0,0.24545999
Embedding_587,0.0,-0.98545724
Embedding_588,0.0,1.5015576
Embedding_589,0.0,-0.052096896
Embedding_590,0.0,0.50516707
Embedding_591,0.0,-0.038419873
Embedding_592,0.0,0.61142516
Embedding_593,0.0,-0.18538786
Embedding_594,0.0,-0.23410036
Embedding_595,0.0,0.019313797
Embedding_596,0.0,-0.18012592
Embedding_597,0.0,0.6433422
Embedding_598,0.0,-0.78305656
Embedding_599,0.0,0.22464539
Embedding_600,0.0,-0.27441648
Embedding_601,0.0,-0.05353865
Embedding_602,0.0,0.32654136
Embedding_9,0.0,-0.3435549
Embedding_604,0.0,-0.31062496
Embedding_605,0.0,-0.26705658
Embedding_606,0.0,-0.7830191
Embedding_607,0.0,0.20724954
Embedding_608,0.0,-0.133285
Embedding_609,0.0,0.5754303
Embedding_610,0.0,0.75696176
Embedding_10,0.0,-0.07208063
Embedding_612,0.0,0.024768226
Embedding_613,0.0,0.6528328
Embedding_614,0.0,0.08436469
Embedding_615,0.0,-0.29398683
Embedding_616,0.0,-0.0056260545
Embedding_617,0.0,0.2304874
Embedding_618,0.0,0.051426254
Embedding_11,0.0,0.3111274
Embedding_620,0.0,-0.14192373
Embedding_621,0.0,0.35739833
Embedding_622,0.0,-1.0312254
Embedding_623,0.0,-0.56893665
Embedding_624,0.0,-0.0015241727
Embedding_625,0.0,-0.04709744
Embedding_626,0.0,-0.30098832
Embedding_627,0.0,0.052466396
Embedding_628,0.0,0.36117935
Embedding_629,0.0,-0.058269262
Embedding_630,0.0,0.3909074
Embedding_631,0.0,0.099754624
Embedding_632,0.0,-0.5516657
Embedding_633,0.0,0.35598865
Embedding_634,0.0,0.084842786
Embedding_635,0.0,-0.37562722
Embedding_636,0.0,0.28059667
Embedding_637,0.0,0.18620715
Embedding_638,0.0,0.484814
Embedding_639,0.0,0.20543396
Embedding_640,0.0,-0.2170015
Embedding_641,0.0,0.13927971
Embedding_642,0.0,-0.012783151
Embedding_643,0.0,0.029671345
Embedding_644,0.0,-0.25597718
Embedding_645,0.0,-0.6882519
Embedding_646,0.0,-0.47589192
Embedding_647,0.0,0.18251395
Embedding_648,0.0,0.0059076175
Embedding_649,0.0,0.590436
Embedding_650,0.0,0.6626265
Embedding_651,0.0,-0.507421
Embedding_652,0.0,-0.68446463
Embedding_653,0.0,0.19654308
Embedding_654,0.0,0.3260464
Embedding_655,0.0,-0.15076385
Embedding_656,0.0,0.24928962
Embedding_657,0.0,-0.47026572
Embedding_658,0.0,-0.31791174
Embedding_659,0.0,0.57890815
Embedding_660,0.0,0.20966744
Embedding_661,0.0,0.21640837
Embedding_662,0.0,0.29909778
Embedding_663,0.0,0.56864774
Embedding_664,0.0,0.4481031
Embedding_665,0.0,-0.117311
Embedding_666,0.0,0.0159797
Embedding_667,0.0,-1.796382
Embedding_668,0.0,0.46738368
Embedding_669,0.0,0.32067978
Embedding_670,0.0,0.5311811
Embedding_671,0.0,-0.23275751
Embedding_672,0.0,0.45393088
Embedding_673,0.0,0.42415372
Embedding_674,0.0,0.0359289
Embedding_675,0.0,-0.14660598
Embedding_676,0.0,0.3269906
Embedding_677,0.0,0.20745102
Embedding_678,0.0,0.5477228
Embedding_679,0.0,0.5394838
Embedding_680,0.0,-0.17277598
Embedding_681,0.0,0.29922
Embedding_682,0.0,-0.1490845
Embedding_683,0.0,0.093264155
Embedding_684,0.0,0.120210856
Embedding_685,0.0,0.20219684
Embedding_686,0.0,0.111217245
Embedding_687,0.0,0.07507733
Embedding_688,0.0,0.14816172
Embedding_689,0.0,-0.44086337
Embedding_690,0.0,-0.27527893
Embedding_691,0.0,-0.6165545
Embedding_692,0.0,0.35376245
Embedding_693,0.0,0.18202129
Embedding_694,0.0,-0.049073666
Embedding_695,0.0,0.28739548
Embedding_696,0.0,0.4601736
Embedding_697,0.0,-0.23450136
Embedding_698,0.0,0.5375681
Embedding_699,0.0,-0.67787
Embedding_700,0.0,-0.31565785
Embedding_701,0.0,0.4638999
Embedding_702,0.0,-0.11699087
Embedding_703,0.0,-0.2146467
Embedding_704,0.0,-0.44822425
Embedding_705,0.0,-0.20207892
Embedding_706,0.0,0.30510116
Embedding_707,0.0,-0.25028616
Embedding_708,0.0,0.79453534
Embedding_709,0.0,-0.29817265
Embedding_710,0.0,0.096973695
Embedding_711,0.0,0.41974342
Embedding_712,0.0,-0.6099152
Embedding_713,0.0,0.6460467
Embedding_714,0.0,-0.093353905
Embedding_715,0.0,0.61671257
Embedding_716,0.0,-0.49023896
Embedding_717,0.0,-0.108727016
Embedding_718,0.0,0.18582499
Embedding_719,0.0,0.19248134
Embedding_720,0.0,-0.07496932
Embedding_721,0.0,-0.22429192
Embedding_722,0.0,0.045182608
Embedding_723,0.0,-0.04796341
Embedding_724,0.0,0.23917063
Embedding_12,0.0,0.03064463
Embedding_726,0.0,-0.09262012
Embedding_727,0.0,-0.5587579
Embedding_728,0.0,0.11172285
Embedding_729,0.0,-0.4384819
Embedding_730,0.0,-0.025364552
Embedding_731,0.0,0.33578402
Embedding_732,0.0,-0.17826352
Embedding_733,0.0,-0.19643943
Embedding_734,0.0,0.18255895
Embedding_735,0.0,-0.13011147
Embedding_736,0.0,-0.5034968
Embedding_737,0.0,0.24100474
Embedding_13,0.0,-0.28929362
Embedding_739,0.0,0.9279568
Embedding_740,0.0,0.37894747
Embedding_741,0.0,-0.006463233
Embedding_742,0.0,-0.057369493
Embedding_743,0.0,0.58317685
Embedding_744,0.0,0.5504712
Embedding_745,0.0,0.22994561
Embedding_746,0.0,0.19415817
Embedding_747,0.0,-0.08110924
Embedding_748,0.0,-0.23412275
Embedding_749,0.0,0.009973079
Embedding_750,0.0,0.32623717
Embedding_751,0.0,0.5364199
Embedding_752,0.0,-5.333028
Embedding_753,0.0,-0.51221985
Embedding_754,0.0,-0.48507017
Embedding_755,0.0,-0.93353456
Embedding_756,0.0,-0.53882486
Embedding_757,0.0,-0.5219755
Embedding_758,0.0,0.27997863
Embedding_759,0.0,-0.37223345
Embedding_14,0.0,0.20602469
Embedding_761,0.0,-0.0806427
Embedding_762,0.0,-0.007217586
Embedding_763,0.0,0.46157488
Embedding_764,0.0,-0.24526094
Embedding_765,0.0,-0.09666746
Embedding_766,0.0,0.728202
Embedding_767,0.0,0.76485217
